,business_id,date,review_id,stars,type,user_id,cool,useful,funny,first_word,second_word,third_word,fourth_word,fifth_word,sixth_word,seventh_word,eighth_word,ninth_word,tenth_word,elevnth_word,twelfth_word,thirteenth_word,fourteenth_word,fifteenth_word,sixteenth_word,seventeenth_word,eighteenth_word,nineteenth_word,twentieth_word
2476,n4kQBw7XX1tSJMPhM5SyAQ,2012-12-23,2byDePm0U244ESYBbjY-qg,1,review,Kum4rrB2ZBGWXmlOXTTq9w,1,1,2,Waste,of,time.,I,could,not,even,get,in,there,today,because,there,was,a,football,game.,The,wanted,me
2477,towWd9z7YuGHdAezQtrkTQ,2008-06-13,3nlkj_AG2g33nyQerIX6Rw,5,review,wHg1YkCzdZq9WBJOTRgxHQ,4,7,3,How,can,you,go,wrong,with,tortillas,and,pastries,in,one,location?,,I,honestly,don't,understand,how,this,little
2478,QkyN2vqQidQhotvOtPIrkw,2011-08-05,3BK8kCE1JwH_537_2t4gSQ,2,review,34gJ_KlP3RM6jotNT6TcDQ,4,4,4,Yelpers,giving,this,place,four,or,five,stars,are,either,seriously,"misguided,",don't,have,refined,"pallets,",or,simply,haven't,tried
2479,D0tHnskAgaRjCBdoXVev_g,2010-03-11,FyZfuAb5dcou0g6f_S9pQQ,4,review,jXp0eFDh_LNO8JfcGlV3pw,1,1,0,Popeyes,yes,that's,right,"Popeyes,",after,recently,relocating,from,Chicago,to,Phoenix,I,wanted,some,fried,chicken,and,Popeye's,is
2480,yVQiGdxmnrkJDyQXv2maNA,2012-11-18,fwdbRIFrGS0jQT4GbiDTjA,5,review,LSf-IajkL99JQBZ3PzXnjQ,2,4,2,Exactly,what,a,hole,in,the,wall,Pho,place,should,be,like!,Totally,reminds,me,of,"LA,",SF,or,any
2481,GeHwru6TVDyVErFc92Nn2w,2010-03-20,Bi1EnyIyy5RrNZcbK5ajSQ,3,review,LwbCh2rhnfaFOhzw7gE1TA,0,1,0,I,have,never,written,a,negative,review,but,unfortunately,I,think,this,place,needs,to,get,it,together.,It,is
2482,co8rv2zfOhMXc_TlEI9VrA,2010-04-30,bPNpGEqz6d90zkIw3in3cw,4,review,j57HR3gaS5X1DrfalZ3W-g,0,1,0,i've,been,a,mojo,fan,since...,"well,",since,mojo,first,became,mojo.,when,yogurtology,opened,right,up,the,street,from
2483,eTbtfgUtfewdncgVf2CbWw,2011-08-09,aCTQnVsRUt9JBQkzJxAKMQ,5,review,mSGCYGJB3TIjE92zVDmo0g,0,0,0,"Love,","love,",LOVE,this,place!,,Eugenia,is,a,genius!,,Macarons,=,amazing.,,Croissants,=,"soft,","buttery,","flaky,"
2484,WfYQE-MZCQb_BOyW7lWh9Q,2010-01-18,zAbuVOUpQhQ1KafDFoVhlg,4,review,lViWWAZLMGz_TMKfrLon-w,0,0,0,I,loved,the,concept,of,this,yougurt,place.,It,is,much,better,than,Pinkberry,in,California.,You,can,serve,yourself
2485,W7xb2iS4cYL14Yi5LOGSkA,2009-03-08,jxiX6oOomJXJBzK82Wpusg,2,review,FxxYCRPcpd__yhRRmmtyMQ,0,0,0,It's,not,that,I,don't,like,this,"place,",it's,just,that,it's,very,run,of,the,mill.,Bison,Witches,does
2486,DTFy9-NuZBjBEd9Zcoo94g,2009-01-31,fBh8nGMOjsZ1DOYQKNxfCQ,1,review,nc3cqVN0UuB3m50-CcMftw,8,9,12,F724,"

She",didn't,even,look,at,"me,",didn't,bother,asking,why,I,was,entering,her,place,of,"business,",didn't,reply
2487,oFW8Fjszgsmy39a5hUnoBQ,2008-04-11,CQEOzdAPHNEbnxdgUzT32w,3,review,APLIPfq1Rf8QyhHHk2uAyA,1,1,2,I,am,a,bonafide,book,junkie.,Libraries,are,my,mecca.,"But,",I'm,picky.,"

Getting",a,SPL,card,was,a,cinch.
2488,MGTBiJ8upecnlG2rftHn9g,2012-09-19,WSnjO7TD2Qe9EDwGsmG-VQ,5,review,M168taumyl7t35jWGT4brg,0,0,0,They,are,the,best!,,99%,of,my,pain,in,my,back,is,"gone,",thanks,to,Patrick,O'Brien,and,assistant
2489,o3TruOSgOwNgx08QosuWTw,2012-04-16,k1dwoqavwJUgFTsj1ujH4A,2,review,kmx0MxQDVWizT9HvBvearw,0,0,0,I,have,to,admit,the,quality,of,food,here,is,better,than,your,average,berto's,"restaurant,",However,the,girl,who
2490,iwN90973uPSLsx5w1_GQog,2011-06-30,jDmTrmhSeqDJ-vwEGIQ-Uw,1,review,6K6GvIJZ_G_luOrVZDwrZw,0,1,0,Lazy,Q,CLOSED,in,2010.,,New,Owners,cleaned,up,the,place,and,its,called,JESTERS,BILLIARDS.,,Tons,of
2491,qkX9CmImtW97GHmt9NXKog,2012-09-02,H_KNjqgSSupaxKEyIL686Q,4,review,epqjmEm2SOuNmQi15XrOYw,0,0,0,Great,place,to,go,for,a,walk,or,bike,ride.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
2492,q_7Rs640owOOrAo6CV-jYw,2011-01-22,FY2MLRyEV-9Rqcdxuc3WEg,4,review,5LU-21bimh4DgdEthvf8iQ,2,1,0,Bought,a,great,pair,of,their,'eddie',ballet,flats,here,on,sale...deal.,This,store,gives,good...customer,service,that,is.,They
2493,hW0Ne_HTHEAgGF1rAdmR-g,2012-06-03,7VsG6-m3wNhuoMUeHQ8Vcw,5,review,-vRFUY8ixuNniCCNVvmkRQ,1,2,1,It's,called,America's,friendliest,airport,for,a,reason-,it,truly,embodies,world,class,service,to,all.,I,love,it,here
2494,s7BZ4tD3q62-OTSYp7Djdw,2009-06-30,txznAo63BtHBLAjFEYHKEA,5,review,4WyOI4x62W2EsvZO-RV-MQ,0,2,0,What,a,great,surprise,stumbling,across,this,bank!,,Open,7,days,a,week,with,lobby,"service

I",have,banked,with
2495,jUQpIF_bhhF_XQqScrt5yg,2010-12-06,qywwnkQMHDZ29sefIffeoQ,4,review,lCVLT95VUnlZfboVoZJCZA,1,1,0,Let's,start,by,making,it,clear,that,my,dogs,are,my,life.,Completely,obsessed,pet,parent,here!,I,went,here
2496,A5jJS6lNQbJXjPzBkTnjNQ,2012-05-10,uOVl50PKs9Y0G2VDnyQw5Q,3,review,XvRFOE5-d32wLTrleI9Utg,0,0,0,Lavelle's,just,opened,the,end,of,April.,So,far,I've,been,twice,once,for,lunch,and,once,for,ice,cream.
2497,X-dpycbo5fy8AyoHCUCryA,2011-06-19,4kqwCLbvCBpeTv7fUdxTBA,4,review,duTeTiNX__zYcznMX5CgMw,0,0,0,Stop,by,today,for,California,Burger,and,I,also,their,chocolate,brownie,delight,sundae.,,It,is,probably,one,of
2498,xHI3saK0sAJEHeMK4IGVvg,2010-09-19,VOlzILk599dShFuG5gwVbQ,5,review,UpStsEqOOeV_2_4n5PZzjQ,1,1,1,short,leash,is,awesome!,we,tried,the,sample,platter,and,they,delivered,it,to,us,inside,the,bar.,we,were
2499,qHjUo2foq-IXF6Tk1Iz3WQ,2008-06-23,Tdi8gTd8dZBsIMSTZEgpOw,2,review,YL8SKv-pwx-Wj9cwGYrn3g,1,2,0,Nothing,great.,,The,salsa,was,very,"soupy,",like,you'd,get,from,a,jar.,,The,hot,salsa,was,even
2500,YmhskhHArN4CHTG49kC_hQ,2011-10-11,EzYzG14T2GUKHKcktfWUyg,1,review,qbLkttEOyztRMYRtSLBo4w,0,2,0,So,I,had,this,important,event,to,attend,in,California,and,I've,already,spent,a,lot,of,money,preparing,for
2501,Dj4glvoFwKypLjUr9F01Sg,2012-08-02,QVvfpA4CZg2eGOk9BgA-gw,4,review,avzVuoEUSiaB6t7a1cf5HA,1,1,0,I,love,this,place!,,Great,quality,"food,",great,"service,",large,portions,and,fare,prices.,,In,the,Fry's,parking
2502,zoHCkEiIKfXiLTKUqKEojQ,2012-05-06,ExZbcPE9I3j4gYkXFjHU5w,4,review,pIm17SVRo8IdhGoBD4qbnA,0,1,0,Came,in,for,my,birthday,"burger,",and,decided,on,the,garden-burger.,,I,hadn't,tried,it,"before,",but,I'll,be
2503,oyzxIqrtzu-8sWlPhJVsLw,2012-08-18,Gc7fvwgilDyfTYDv0cNLDg,5,review,d9NiFsAxY-ktixPKHiFo1g,0,0,0,Visiting,a,friend,who,insisted,we,come,to,Carolina's,on,my,first,morning,in,town,to,get,a,breakfast,burrito
2504,v4vMWnv-oQWVBe7MkRQDrA,2011-01-13,iVymYsNYzjNxKwcV1rvUxA,5,review,eQP0jA1qHQ7dnsvah_gEuw,0,2,0,I've,passed,by,prestige,nails,in,walmart,100s,of,times,but,never,really,thought,of,having,a,pedicure,there,(even
2505,V-mvhyX6lxu5l2euYatlrQ,2009-11-02,-K4Sq6SPrYwN7cNzq3wDeA,3,review,_jjIaczpcVDpHlH6l334rQ,0,1,1,Stadium,was,REALLY,nice...,the,MORONS,in,control,of,the,parking...not,so,much.,,I,understand,that,you're,not,going
2506,XeoeF0twXRV4mUZJgIjc8A,2010-08-16,am3CSEfTmUxi-vMZ4MSXlg,4,review,XBHJCDzNh--mBhJkzyM_iA,1,1,0,VOODOO,Chicken,was,fantastic!,,Most,of,the,entree,selections,were,available,over,rice,or,pasta.,,They,had,many
2507,WaO_hAunQrZ--vI308rHQA,2012-06-28,5JVIkHaT8zb3AB9UzdcAuA,2,review,Hj8GsWV3454SmqhhK-LCAg,1,1,0,Last,summer,when,I,was,in,AZ,I,ate,here,a,few,times,and,it,was,always,great!,,I
2508,3oLy0rlzRI_xiqfQHqC4_g,2012-11-19,6uNrrkI9KSI2CXU7LGY62g,4,review,5dVErm0rBACCdS1p4eXGBg,0,0,0,Went,back,for,a,2nd,go-round.,,This,time,I,got,the,B&G,also.,,It,really,was,fantastic.,
2509,-8IvK1VBMRqYY6CQzD6arg,2009-03-11,4HbEsB78iOfNfVitZhVT6w,5,review,pkxjf3sDPOXO5U8qSBoHgQ,0,1,0,First,hole,in,one,on,#3.,I'll,always,love,you,Vistal.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
2510,5yT-0wF-QK_xAnFkymam6g,2012-02-13,PIYswsMSN8jKNfwNWO93kw,5,review,AFo7Qm-C4qspc5uDUUKkdQ,0,0,0,I,would,typically,never,write,a,review,for,strbucks,because,it,is,all,the,same.,,I,mean,that,in
2511,5zrVZnla81bH9eh76d5GVw,2010-12-22,wR7BvZACd4WPpL2NpKhM_w,4,review,y7sq26EXGz7XG7DSo8TOuQ,0,2,0,So,if,you,like,to,(seriously),cook,or,bake,then,this,is,the,place,to,go.,They,have,all,sorts
2512,BvbByaAkIfSYfcX9P5zPgw,2011-04-23,FAyTHykiq2BPP_f4v5hKdA,5,review,QH06_d6pEJHljM4vzJ-Dxg,0,0,0,The,place,was,just,your,typical,"stable,",but,my,wife,and,I,had,a,wonderful,experience,here.,It,was,our
2513,Zy2vca7i9QFGRKa4m0C__A,2009-06-03,9yD4TOWlbdk6F1LJYAYkSQ,5,review,d2RAl63RTdfZF7kcuKcj-g,0,1,1,As,a,sissy,"vegetarian,",I,feel,compelled,to,mention,the,soup,that,no,one,has,yet,mentioned,at,Da,Vang
2514,Eq3gzgiRIGYtubbZw1mDlQ,2008-09-14,JvsnVPQaFU8YVkOE-XO0og,2,review,q5nFaw9isjD_01PpVAR7hg,1,1,0,The,only,reason,this,place,isn't,getting,one,star,is,because,the,last,time,I,went,the,chips,and,bean
2515,Zg-C1aYcoR2L5OIrA01MkQ,2009-02-12,BozQJOS97qEXy-3dp4e9ww,1,review,DPsmPEPp-TfNDaHiz7czSQ,4,15,6,One,of,the,WORST,experiences,of,my,life.,,My,friends,and,I,decided,to,go,and,check,this,place
2516,XfQelffgasSjLr8DeyGqHw,2007-01-12,cF_Bgtp3mO_TrzJn10unyA,5,review,JoeU6upNzo-GCEFM4Nn1PQ,3,2,0,I,totally,agree,with,L.C.'s,review.,,Going,to,XCP,made,college,seem,like,a,breeze.,,"Yes,",there,were
2517,M6fjHpkL9IRI-nI0BattRw,2010-07-25,rmpp1NYLbZEDIwiZ5WPbEw,4,review,TCHjDUFtXR8s-UJyfdl1XA,0,0,0,I'm,probably,at,TMI,too,often.,Everybody,is,so,"nice,","though,",and,the,beer,is,so,good.,I,have,to
2518,swR70ahUv5Mp5i6jirJ2IQ,2010-08-06,LIcRAM4tN6hhY39ON6cOLg,5,review,jlXbohgL1d8Yg4uPY9KOvw,2,0,0,I've,been,going,here,for,10,years.,My,relationship,began,when,I,needed,a,bunch,of,clothes,tailored,for,my
2519,4F9cOLQUpVB_7H8IksKcNA,2010-10-25,MbiJ_voD5DrIqUlNyCF_EQ,1,review,jAVKFq7iAE_IQYdRT--hiA,1,1,2,I,wish,I,could,give,this,location,a,big,fat,"ZERO.

But",you,can't.,,But,I,can,let,everyone,know
2520,vwZ15OkVO6PemAe87k0M-Q,2011-08-09,fcmL8bEGB9TXyXrZdP8EfQ,3,review,bhETvq4n4oo6aa6w_dSMLg,0,0,0,A,group,of,us,were,there,for,drinks,late,Saturday,"night,",the,bar,is,really,"cool,",well,thought,out,and
2521,_RBUU1y4yJrK0SPAd8z0-w,2012-09-26,_ElIIVS6FSE051k9qKD8vQ,4,review,wUEp87FqOB9ew27Iz6zk_w,0,0,0,came,here,last,Saturday,night,with,a,friend.,the,food,is,very,good,and,you,get,a,large,portion,-
2522,JUlwoai_WikznIEQ7XCENA,2009-02-09,tuCLwDvEJu1Op_tZUKVpeQ,1,review,79LOudEmAcxSYVA1SF5Ayg,1,1,2,"YUUKK!!!

That",pretty,much,describes,this,place.,,We,went,there,on,Sunday,afternoon,for,lunch.,,Only,1,person,in
2523,AAGO39io2Ko0fgr6BhH-yQ,2012-02-18,6UhpdZkuYcrVwkKpxHtL3g,2,review,h3MWqj3CCZdt9yTBKHkOZg,0,0,0,Maybe,the,bagels,are,"good,",but,i,made,the,mistake,of,getting,a,chicken,sandwich..,Yuck!,n/a,n/a,n/a,n/a
2524,chFzObJSoxAbVlFfgk5JRg,2012-10-24,HEMXe5SMT-dFmd2-IZPW6Q,4,review,LRJV4PJ1l3B7BdZo1tWruw,0,0,0,First,time,at,"YC's,",had,been,to,other,Mongolian,BBQ,style,"places,",none,as,"""upscale""",as,this.,Most,of,the
2525,6rijZ1qIjiq1Dgdy35iqxw,2007-03-08,ERGur9ORKj-ES7neGnQ-fg,4,review,lC4X2crUuxT9Ac9BlOX4Uw,1,1,3,Camelback,Mountain,is,a,well-known,landmark,and,popular,hiking,spot.,And,for,good,reason.,The,mountain,boasts,spectacular,views,from
2526,xm8F51qKjx0cfdOSukTDng,2009-08-09,14gFAk_31T1zn3Z8g9ZW-w,5,review,h8WBkAyR6fXKBChqmsXbkg,1,1,1,Can't,say,enough,about,this,place.,We,were,amazed,by,the,room,and,it's,stylings,and,even,more,amazed,with
2527,sYZt3f1YFlg0ycDMyO-vJw,2010-03-25,uUr6meezb22Ig40LtvfYyA,2,review,OksbhhgC71Ary3zNHMypeQ,0,0,0,What,kind,of,sports,bar,doesn't,serve,SLIDERS???,"Nachos,","quesadillas,",and,celery/carrots,options,but,NO,SLIDERS???,Guess,that,just,goes
2528,jbKVbSz51F8IcewsiRQu4A,2008-11-14,tcboKNNDWS3lVmJehQ0pBA,3,review,2rlBbFPHyZjXSFSE8r551w,3,8,6,Do,you,want,to,eat,Chinese,Food,in,an,elegant,environment,on,a,Friday,night,in,Phoenix?,"

Be",entertained,by
2529,_tkAI5Q5XQSfgbqJzDKSDQ,2012-12-29,RVwRifohk5iAh2vNYgmudA,3,review,fbxlboEmXOv6TiznpXgdyg,0,1,0,My,experience,at,Old,Town,Tortilla,Factory,is,probably,very,different,than,that,of,the,average,patron.,I,dined,here
2530,5kuZhkdpKKu9d_dTflOh4A,2011-12-21,5_uAbm6t-5-k3viakl_TuA,3,review,vMR4rbIcpQ3d_inCmlLJlQ,0,0,0,I'll,check,this,place,"out,",despite,the,whinings,of,a,few.,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
2531,oJpmYvLibGrYPDvcaUeMOw,2011-02-07,dZiUjwZrAEen4CgNhYvLWg,4,review,M6oU3OBf_E6gqlfkLGlStQ,0,0,0,I,finally,tired,another,dish.,The,Panag,Curry,with,tofu.,It,was,great,too.,Rich,thick,curry,crisp,veggies,and
2532,_FXql6eVhbM923RdCi94SA,2009-10-01,3xMVX19Mhxb_JM60gUf_sQ,4,review,CWYHXKPXqP4KgY3TyI54lg,0,2,0,I,didn't,really,"""get","it"".
I",was,expecting,more,Island,style,"food,",or,more,adventurous,"treats.

*",,Bar,was,"great.
*",
2533,nDHyino_t7O94ZzRHGUApw,2011-03-13,Ie3mRf8R25KMrg3AZGIfYQ,4,review,mlBC3pN9GXlUUfQi1qBBZA,0,1,0,I,don't,usually,shop,at,AJ's,unless,I,am,looking,for,something,very,specific,that,I,cannot,find,anywhere,else.
2534,-yxfBYGB6SEqszmxJxd97A,2010-04-14,6WX3nATO26tqd8NhQivvLQ,5,review,RyKKn7lV7StxDngkGt_6_w,0,0,0,Always,a,marvelous,experience.,The,patio,area,is,simply,lovely,if,the,weather,is,permitting.,The,menus,are,always,excellent
2535,vH_WlMNtzx7Dq6Li5ecWEQ,2010-03-02,YRLKAGlfuIULco4PTZnLqA,5,review,M6oU3OBf_E6gqlfkLGlStQ,0,0,1,I,just,stopped,in,tonight,after,the,"gym,",I,was,a,bit,stinky,and,what,better,way,to,fix,that
2536,47A3pWsdYNhFFy9gUEVcYQ,2011-02-07,MtQM34pRalH-Uk5-vPC8QQ,5,review,mliMzOBpJEWYZ7Sn_pBPjw,0,1,0,This,place,is,so,good!,I,have,eaten,almost,everything,on,the,menu.,It,is,not,the,fanciest,of,places
2537,qiFTZ7aJz-FXt1wz8YigAA,2011-05-02,17LymRTNTAyGS9mFKFJncA,2,review,y5_vrqIylhXMrejM_-x_vA,3,4,2,We,got,an,online,coupon,to,try,this,place,and,went,on,a,Sunday,around,7pm,for,dinner.,The,decor
2538,_BO7_ulfZdLbknZBc1Tj0Q,2012-04-25,lVCshRbtkBRY0vdYY4yyWA,1,review,LtAXYqKkZS7IEzOXqS6j3g,1,0,1,I'll,start,with,the,positive.,,They,have,some,friendly,members,of,staff.,,That's,it.,,You,might,catch
2539,90AXjqb4O-wrTHDKDoDUzg,2008-09-01,eyeX5HXBXZAmfJfuC2l7sg,5,review,dWwaTl_Fmvl8djX0bVVTMQ,2,2,1,The,new,location,is,"big,","open,",and,a,bit,more,like,a,dinner,spot,rather,than,a,mish-mosh,diner.,But
2540,BLgkoO4MKq00V2o9jOf5zw,2012-10-29,OjIQzKRtaGMX3DFArLSmBw,5,review,YK2rodQfBU2Oe9H6jmlTFg,0,0,0,This,place,is,too,freaking,cute!!!,,The,OJ,is,literally,one,of,the,best,glasses,I've,ever,had.,
2541,GaeokhqmZYuPr7i1EZtnHA,2012-07-10,BRNy8KTrMa-MzYDotZuSbg,3,review,qeVLQCePbacAwFL9mBaRbQ,0,0,0,Great,tourist,fare.,When,we,have,family,in,town,that,appreciate,a,32oz,porterhouse,more,than,a,delicate,"sashimi,",this
2542,trAvQPp7gps0Btk-2AmLpw,2008-12-23,ts_AFOdE6cMr9I8DnzqrxA,2,review,5mnhUiRWi-q6nX7TkicE2A,2,5,5,I,don't,know,how,this,place,stays,in,business.,The,menu,is,so,limited.,Would,you,like,chicken,or,chicken?
2543,V6BYjHM9SnXscfkln3hCdA,2010-10-29,ddPclyIcWY_zT9H3zX80kA,5,review,I9gjrh4nnrlp78nxEfIntQ,0,0,0,This,is,a,great,relaxing,spot,to,stop,for,breakfast.,The,food,is,always,amazing,and,the,atmosphere,is,something
2544,YKOvlBNkF4KpUP9q7x862w,2012-04-03,iHIY4wvrRJ6bBkUXs-2C1A,4,review,dvu9jhoAg88OIKRxuaTKpA,0,2,0,The,food,and,cocktails,at,this,place,are,amazing,-,beyond,comparison.,I,have,not,eaten,one,bad,thing,off
2545,jkULHBAZBM3s5DQJkM-6RA,2011-10-27,_dJQfEtgn9A1OOHEgDNmvg,5,review,wvSoHwvcMaZop922gaxwrw,0,1,0,I,found,this,restaurant,when,they,were,located,in,Buckeye.,I,have,tried,everything,on,the,menu,probably,more,than
2546,cc9KFNrcY9gA7t9D1a3FpA,2009-07-27,OyeCwTBytSU4f6-j7GI2yA,3,review,DN5GgGgpr4Fy7TFe41QLrw,0,1,0,Not,a,bad,place.,,Pizza,was,good,but,stay,away,from,the,wraps,as,the,flatbread,wasn't,meant,for
2547,EQxR8CKkKSmHW0fgtqVosg,2011-05-29,HLJqO3AVz_7xJkS0KkpA1w,1,review,Ok25QJsvVz04sK2dw5Mksg,0,0,0,Like,watching,a,train,wreck,in,slow,motion,will,definitely,be,going,somewhere,else,for,bagels,from,now,on,disappointing
2548,bU4ZRr07Y6DFayPK3kKFsw,2012-07-25,8snYIT32wPSq2b6n8NH4nA,2,review,11WMiRoB2sQxo61aJdSg6Q,0,0,0,This,place,has,not,gotten,any,better,over,the,past,10,years.,The,service,is,still,bad,and,they,are
2549,mkOgGgniAgOng1s7tjhMrA,2012-02-02,VOnAZMeKz15AYQxaJSu8dQ,4,review,vDpNMIiwVIBmO8kbucC7oQ,0,0,0,Really,great,finds.,Helped,me,stock,a,vintage,60's,bar.,,Ron,is,very,helpful,and,knows,where,everything,is
2550,cN6aBxe2mQvrQlzk26LyRQ,2008-05-11,UOv5FwBa7h4zUoJLL7927Q,5,review,SBbftLzfYYKItOMFwOTIJg,5,5,1,"Unfortunately,",my,birthday,always,falls,right,around,Mother's,Day.,,Which,means,that,every,time,I,want,to,go,out
2551,9x0rvR9SSX5mO1vUqx_hnQ,2013-01-04,BB_obI2gx8zUQQrGxhKsFQ,4,review,9EVx_OlZwFmen6KmHHIGpQ,0,0,0,It,has,been,quite,the,challenge,to,find,good,Chinese,food,in,AZ.,But,I,love,this,place.,From,the
2552,Gq092IH6eZqhAXwtXcwc6A,2012-03-03,EVAddATvNqUFEZBaCMHukw,4,review,ghoBw5923PH-03Rly2hRJg,0,1,0,We,went,to,downtown,chandler,to,walk,around,and,we,took,our,dog,Buddha,with,us,since,its,a,great
2553,90EMYSgCnZvW2wOH2M8j2w,2010-02-26,HNqonQQQGi9u8YgvvKdTdQ,2,review,lTyX2QAWiGda3HQLZkS9xw,0,0,0,So,even,after,staying,"here,",I,still,don't,know,the,real,name,of,the,hotel!,It's,something,like,Hotel,Tempe/
2554,Sqr_te9U9Y6RpnmBx0iYNg,2011-07-24,c4bT9tmkLK4KaBR8OxInzg,2,review,R75rQfzSeXzO9LVh0MFjJg,0,0,0,This,is,a,top,sushi,joint?,,Really?,,I,had,kinda,forgotten,what,less,than,medicocre,sushi,tastes,like.
2555,JhupPnWfNlMJivnWB5druA,2011-10-21,NUBVYfBsSPshgpcWtOnFhQ,3,review,8B5pqCDFglMvfW7qj5W8TQ,0,0,0,I,always,said,that,my,last,meal,on,earth,would,consist,of,the,AZ88,Chicken,Sandwich,and,a,dirty,martini.
2556,pONHXroA2O7grj5iZ7dksQ,2011-12-27,Nc2N_IHswh70gTIGeSu6Qw,5,review,wWTPOKaUgcB0z6uWZOqpLw,0,0,0,We,were,here,on,"Wednesday,",12/21/11.,We,had,been,at,a,Rubios,in,CA,recently,and,was,extremely,disappointed.,Not
2557,0vzZ_Bcb02rJljeMU9XkBw,2009-05-30,F1OpDFuXYiK5LIS1Ghhnmg,5,review,d0wJVf7Gv7v1B-HHYhxZtQ,1,3,1,This,place,is,the,best,place,I've,found,so,far,for,sushi,in,the,Phoenix,area.,,The,wait,staff
2558,2fAbmJQxsV-DBHLRQ75O6Q,2012-12-13,rXUWPTbFMA5_W4fGsRhT_A,5,review,hfgzp4Gb0ssUHZD-6pjMHA,1,2,1,This,company,is,Awesome!!!,I,was,recommended,to,go,here,by,a,friend,and,was,hesitant,since,it,was,my
2559,NYIyTj2AZJpAo7XIM-Z7lw,2011-09-08,Z4LDLAScw3lissrx9DQxXQ,4,review,IGkoathSlJmIOBDGo9vUZg,5,7,5,There's,different,kinds,of,Mexican,places,around.,,"

Type",A:,,Pseudo-Mexican,fast,food,(Taco,"Bell,",El,Pollo,"Loco,",Del
2560,h762dZ33uhSKtLZ-21u6Jg,2010-08-12,U8kEzlPZ0yvMdO0HrZ6QCw,3,review,1BW2HC851fJKPfJeQxjkTA,0,1,1,A,very,nice,pizza.,,I,haven't,made,up,my,mind,which,is,more,"authentic,",NYPD,or,Ray's.,,"Both,"
2561,svFHdh6ahq52dWxGqOMMsg,2009-06-17,sUE2sWcJ6fBz4_vvCT7wKA,4,review,fczQCSmaWF78toLEmb0Zsw,21,18,19,I'm,going,to,keep,this,one,general,and,not,too,detailed;,we,all,have,to,keep,something,private,from,the
2562,EWMwV5V9BxNs_U6nNVMeqw,2012-07-27,lsUBxzQ0UtIVozMCwfK3Pg,4,review,ACAXB8aI4DxKD8tUYCc3gw,2,2,1,Great,food!,,The,FEZ,burger,is,a,real,winner.,,The,staff,and,clientele,are,friendly.,,Great,place
2563,QKGZajo_Xm6AW3lHkU9Mmg,2012-11-13,L2NIFHpkykMg21g-a7lOpA,5,review,4df7r89VQLe2U4FWPvOeiw,0,0,0,This,place,does,it,"right,",but,hold,on,to,your,walet!,U,have,to,try,the,Yellow,butter,"cake,",its
2564,Oif-dEqMVS3ee_p5ZhYyqA,2012-02-19,MMlK0ve7rGjZ8nXFSNM4Zg,4,review,ogarUFxySoD9nF5aPx2XWQ,1,2,0,Very,good,battered,dipped,"fish,",cole,slaw,"bland,",fries,came,barely,warm.,Service,is,fast,for,"crowd,",very,nice,and
2565,WiAY7lyT-DC7Zk3StMMp0g,2011-09-10,SaSnGdY60ibecazmK31NNA,4,review,Rwj_uBFy66Uxzq9GHA_Ayg,0,0,0,Not,a,bad,visit.,I,regularly,visit,the,Location,in,"Columbus,",OH.,I,have,developed,a,certain,expectation,as,to
2566,h762dZ33uhSKtLZ-21u6Jg,2009-03-16,1bnJhTIy1DAPQXsVJ353aw,4,review,iBO2m9xXivsIbvFnZHsNvg,1,1,1,Had,the,thick,crust,Sicilian,pepperoni,"3/14/2009,",took,it,to,the,drive,in,"movies,",and,while,it,was,expensive,(23
2567,5Feaj6aixO_QxKFnkHf3xg,2012-03-28,ExR82nFB6qg5xvc9kU0bnw,4,review,vt0y5E2LUFeG0_PZ1b3d_Q,0,0,0,Stayed,here,with,my,girlfriend,for,a,Radiohead,show,and,a,get,away,weekend,from,work.,,Got,the,hotel
2568,RZS7pdeB3xOyHwYgT7VYGw,2012-08-12,gdqdr3ZcL_oMxSYuPLl4Zw,5,review,omoEjYFKVV7e-DtnezeUOw,0,0,0,Amazing,selection,of,beers,with,great,tabs,educating,you,on,them,and,often,ratings.,,Wine,and,booze,selections,are
2569,CxeEW32ufIL3k4fMW1Zg3Q,2012-01-28,_2irBRNM0-wg3ss8UDtciQ,5,review,EG1CvRUKbP3Gh82sztMKyQ,0,0,0,Just,have,to,rave,about,Becca,and,Todd's,Zoo,tour,on,a,Segway.,It,was,the,highlight,of,our,trip
2570,fP-BPL6iRu2tbcvlnjRshw,2012-12-28,dkcWEpXAeiqvus3yyAzLAw,4,review,SEDFpR4oMPKqXMjbJiMGog,4,5,1,Live,"music,",plenty,of,beer,on,"tap,",and,a,very,happening,place.,,This,place,was,packed,with,people,however
2571,q-qjZDKcBdDRuIUxj7b97g,2010-12-23,7zQIbZPUPfHBcRazUV-pjQ,4,review,o4CAGmcD-voehPNOb5tLPg,0,0,0,Great,Thanksgiving,meal.,I,had,a,similar,meal,at,Busters,on,the,Lake,for,cheaper,last,year,but,that,doesn't
2572,QkyN2vqQidQhotvOtPIrkw,2012-08-09,v2HYxvgDqne6iq2SAKyLuw,4,review,yZEz7ZHDt9MU7ehH9ecCQA,0,2,0,I,love,the,Humble,Pie,on,7th,Street.,,Great,staff,who,always,remember,us,and,are,very,nice,and
